file_path2,englishText,original_file_path
train_hindifullmale_01296_1600.wav," usakA beTA prasAda aklamaMda thA, para vaha avvala darje kA susta thA ",train_hindifullmale_01296
train_hindifullmale_01297_1600.wav," vyAsa muni, ardha nimIlita netroM ke sAtha, dhyAna magna ho, dhArApravAha sunAne lage ",train_hindifullmale_01297
train_hindifullmale_01298_1600.wav," bachapana se hI, pAMDava aura kauravoM ke bIcha, IrShyA baढ़tI gaI ",train_hindifullmale_01298
train_hindifullmale_01299_1600.wav," bAnIkAnta ke hAte meM, eka dAlAna, eka goshAlA, kele kA kuMja, tathA aneka vRRikSha the ",train_hindifullmale_01299
train_hindifullmale_01300_1600.wav," aura jaba bhI, ghara ke kAmoM se, subhA tho.DI fursata meM hotI, billI dau.Da kara, usakI goda meM leTa jAtI, aura usake komala hAthoM kI, puchakAra kI AshA karatI ",train_hindifullmale_01300
train_hindifullmale_01301_1600.wav," vaha kaDAluNDI nAma ke gA.Nva kA rahanevAlA thA, jo jaimarina rAjA kI rAjadhAnI ke pAsa hI thA ",train_hindifullmale_01301
train_hindifullmale_01302_1600.wav," komana, yA to apane grahakoM se hI shIshA mA.Nga letA thA, yA apane thaile meM se, eka ChoTA sA AinA nikAlakara, unheM de detA thA, jisameM, ve dekha kara tasallI kara lete the, athavA, antima rUpa dene ke lie, kuCha nirdesha de diyA karate the ",train_hindifullmale_01302
train_hindifullmale_01303_1600.wav," maiM ise dekhakara itanA ghabarA gaI, ki mujhe chakkara A gayA, aura behosha hokara, farsha para gira pa.DI ",train_hindifullmale_01303
train_hindifullmale_01304_1600.wav," lekina, yaha dekha kara mujhe Ashcharya huA, ki isameM, sachamucha eka pustaka thI, naiMsI Driva eNDa da blUbiyarDa rUma ",train_hindifullmale_01304
train_hindifullmale_01305_1600.wav," kitAbI kI.DA hone ke kAraNa, maiM turanta apane kamare meM gaI, aura sAikoza tathA marDararsa ke bAre meM, behada ruchi ke sAtha paढ़ne lagI ",train_hindifullmale_01305
train_hindifullmale_01306_1600.wav," mere mana meM, sandeha uThA, aura dimAga ne turanta sandesha bhejA, Aja apraila fUlsa De hai ",train_hindifullmale_01306
train_hindifullmale_01307_1600.wav," jaba a.Dosa pa.Dosa ke shatru rAjAoM ko mAlUma ho jAyegA, ki honevAlI mahArAnI ke pati ke pAsa, eka mahimAvAna khaDga hai, taba ve hamArI ora, A.Nkha uThAkara dekhane kI bhI jurrata nahIM kareMge ",train_hindifullmale_01307
train_hindifullmale_01308_1600.wav," vajradaShTa ne, gussA ugalate, lohe kI gadA hAtha meM lekara kahA, AdhI rAta ke samaya, chora kI taraha Aye hue hanumAna kI kyA bAta hai, maiM jAkara, usa shUra rAma ko, lakShmaNa, aura sugrIva ke sAtha mAra dU.NgA ",train_hindifullmale_01308
train_hindifullmale_01309_1600.wav," shAyada chItA bhUla gayA hai, magara machCha ne talkha AvAza meM kahA ",train_hindifullmale_01309
train_hindifullmale_01310_1600.wav," usa mahArAja shUrasena aura usa guru kI kahAnI tumheM sunAU.NgA, jinhoMne, duShTa agraja ko haTAkara, anuja ko rAjyAdhikAra sauMpane kI samasyA ko, anAvashyaka hI, jaTila banA diyA. ",train_hindifullmale_01310
train_hindifullmale_01311_1600.wav," donoM kI bAteM suna chukane ke bAda, kamalanAtha ne kahA, mahAshayoM, mAnatA hU.N ki, jyotiSha shAstra mahAna shAstra hai. ",train_hindifullmale_01311
train_hindifullmale_01312_1600.wav," matsyAvatAra, apane chAra paMkhoM ko, pha.Da pha.DAte, U.NchI laharoM ko chIrate, samudra ke andara chalA gayA. ",train_hindifullmale_01312
train_hindifullmale_01313_1600.wav," arthahIna prashnoM se, hameM nArAza karanevAle, una donoM kI jIbhoM ko, hamane kATa diyA hai, jisase ve aise prashna hamase, phira se na pUCheM, aura unheM isa peya ko banAne kI zimmedArI sauMpI hai. ",train_hindifullmale_01313
train_hindifullmale_01314_1600.wav," ve kisI bhI samasyA ko, sulajhAne meM, niShNAta the, kisI bhI bImArI ko ve, ja.DIbUTI ke dvArA, dUra karane meM siddha hasta the, aura unheM jo pasaMda Ate the, unheM varadAna bhI dete the. ",train_hindifullmale_01314
train_hindifullmale_01315_1600.wav," chAhU.N to ayodhyA hI kyA, sArA saMsAra jIta sakatA hU.N, lekina, pitA kI bAta para, dharma ke lie, paTTAbhiSheka hI ThukarA diyA ",train_hindifullmale_01315
train_hindifullmale_01316_1600.wav," janatA ke AnaMda, va utsAha ke bIcha, rANA udayasiMha, mevA.Da siMghAsana para AsIna hue ",train_hindifullmale_01316
train_hindifullmale_01317_1600.wav," dobArA khU.NkhAra jAna varoM ke samudra se rUbarU honA thA, jinameM se hareka, bahuta hI ka.DavA, bahuta hI nyAyochita, eka purAne vai manasya ko sameTe hue the ",train_hindifullmale_01317
train_hindifullmale_01318_1600.wav," vaha eka rAjA kI bhA.Nti, hama jaisoM meM se, eka ke Upara baiThA huA hai, dA.Nta pIsate hue, nikalI AvAza, beshaka nIla magara machCha kI thI ",train_hindifullmale_01318
train_hindifullmale_01319_1600.wav," yadi maiM ayodhyA meM hotA, to kyA maiM, bhrAtA rAma ko vana meM jAne detA, mere lie, mAtA se bhI adhika priya, aura pUjya bhrAtA rAma haiM ",train_hindifullmale_01319
train_hindifullmale_01320_1600.wav," isa ba.Da ke vRRikSha ke nIche hI, rAma lakShmaNa ne, jaTAjUTa pahane the ",train_hindifullmale_01320
train_hindifullmale_01321_1600.wav," bharata mAtAoM se vidA lekara, shatrughna ke sAtha, ratha para savAra ho, mantriyoM aura vaShiShTha ko lekara, vaha, nandIgrAma gayA ",train_hindifullmale_01321
train_hindifullmale_01322_1600.wav," usakI mAtA ke kAraNa, usakI jo apakIrti huI thI, usako dUra karane ke lie, prAyashchita ke rUpa meM, bharata ne jaTAyeM baढ़AIM, valkala pahanakara, muni veSha dhAraNa kara, vaha nandIgrAma se hI, koshala desha kA paripAlana karane lagA ",train_hindifullmale_01322
train_hindifullmale_01323_1600.wav," tArA aura varShA ne, usa zora kI bhayabhIta chIkha pahachAna lI ",train_hindifullmale_01323
train_hindifullmale_01324_1600.wav," rAta ko jaba ve vahIM so gaye, taba sapane meM, shrIrAma pratyakSha hue, aura mAdhava pAMDe se kahA, tumhArI bhakti shraddhA para, maiM bahuta saMtuShTa hU.N ",train_hindifullmale_01324
train_hindifullmale_01325_1600.wav," barfa kA eka aura mashahUra hoTala, uttarI naॉrve kA, kerensa sno hoTala hai ",train_hindifullmale_01325
train_hindifullmale_01326_1600.wav," yadi AdhI rAta ko Apa, sahana shakti javAba de jAe, aura Apako aisA lage, ki Apa pUrI rAta usa barfa meM nahIM so sakate, to Apa pAsa hI ke laivo resTaॉreMTa meM so sakate haiM, jisameM kuCha palaMgoM ke sAtha, eka kamarA hai ",train_hindifullmale_01326
train_hindifullmale_01327_1600.wav," buzurga kahA karate haiM, na dAmAda ke sAtha khAo, putra ke sAtha paढ़o ",train_hindifullmale_01327
train_hindifullmale_01328_1600.wav," yoM vichAra kara, vyAsa muni putra pAne ke vichAra se, tapasyA karane, kAMchanAdri pahu.Nche, aura sochane lage, ki kisa devatA kI ArAdhanA karane se, unakI ichChA kI pUrti, jaldI ho sakatI hai ",train_hindifullmale_01328
train_hindifullmale_01329_1600.wav," rAste meM, dhanurvidyA kI gUढ़ bAtoM para, prakAsha DAlate hue, vishvAmita rAma lakShmaNa ke sAtha, siddhAshrama pahu.Nche ",train_hindifullmale_01329
train_hindifullmale_01330_1600.wav," rAma ne, guru ke AshIrvAda ke samAna, pahale usa bANa ko, apanI A.NkhoM se lagAyA, phira apane tarakasha meM rakha kara, guru ke charaNa sparsha kiye ",train_hindifullmale_01330
train_hindifullmale_01331_1600.wav," nyAya sabhA kyA kahatI hai, usane maimatha, nIla magara machCha raiMgalara kI ora, aura, jo maiM samajhatA hU.N, siMdha nadI kI Daॉlfina kI ora dekha kara pUChA ",train_hindifullmale_01331
train_hindifullmale_01332_1600.wav," hama sAkShyoM kI jA.Ncha karanA chAhate haiM, nIla magara machCha, burA mAnate hue bolA ",train_hindifullmale_01332
train_hindifullmale_01333_1600.wav," unakI aneka hAthoM meM the, aMkusha, parashu, pAsha, kalasha, aura inake sAtha sAtha the, trimUrtiyoM ke shaMkha chakra gadA trishUla vajrAyudha ",train_hindifullmale_01333
train_hindifullmale_01334_1600.wav," taba iMdra ke kAnoM meM, gajeMdra kI kahI bAteM gUMja uThIM, isa sira ke sammukha, tumheM shAyada apanA sira jhukAnA pa.De ",train_hindifullmale_01334
train_hindifullmale_01335_1600.wav," use j~nAta thA, ki putra, gaNa pati ke dha.Da se jo sira jo.DA gayA hai, vaha gajeMdra kA hI hai ",train_hindifullmale_01335
train_hindifullmale_01336_1600.wav," pUrNa chaMdramA kI kAMtiyoM ko, bikherate hue, vighneshvara prakaTa hue, aura unheM, mere supurda kiyA ",train_hindifullmale_01336
train_hindifullmale_01337_1600.wav," isake bAda, hastinApura meM, shakuni, aura yudhiShThira ke bIcha, juA shurU huA ",train_hindifullmale_01337
train_hindifullmale_01338_1600.wav," usameM yudhiShThira, apane sAtha apane ChoTe bhAiyoM, aura draupadI ko bhI, dA.Nva para rakhakara, hAra gae ",train_hindifullmale_01338
train_hindifullmale_01339_1600.wav," KAsakara kaI baMdhanoM aura musIbatoM meM pha.Nsakara, ta.Dapane vAle mAnava jIvana se saMbaMdhita lagatI hai ",train_hindifullmale_01339
train_hindifullmale_01340_1600.wav," isake javAba meM, sUta maharShi bole, hA.N gajeMdra mokSha kI kahAnI, shleShArtha se bharI huI hai ",train_hindifullmale_01340
train_hindifullmale_01341_1600.wav," hama jAnate haiM ki va yaska sTema sela kama saMkhyA meM haiM, lekina, meseMkAyamala sTema selsa, unameM apavAda haiM ",train_hindifullmale_01341
train_hindifullmale_01342_1600.wav," eka aisI duniyA kI kalpanA kIjie, jisameM Apake kaI klona, AsapAsa chalate phirate nazara Ae.Nge ",train_hindifullmale_01342
train_hindifullmale_01343_1600.wav," eka dina usane, kahIM se chAvala kA chUrNa, aura nArayala ke kuCha Tuka.DoM kA intazAma kara liyA ",train_hindifullmale_01343
train_hindifullmale_01344_1600.wav," kichakicha nAmaka pishAchinI, vahA.N nayI nayI AyI thI ",train_hindifullmale_01344
train_hindifullmale_01345_1600.wav," nArada sochane lage, mujhe yaha vidyA, kisake pAsa sIkhanI hogI, tabhI vighneshvara ne darshana dekara kahA, jAMba vatI ke yahA.N, vINA vAdana kI khUbiyoM ko sIkha lo ",train_hindifullmale_01345
train_hindifullmale_01346_1600.wav," shrI kRRiShNa satyabhAmA ko manA kara, use garu.Da vAhana para, sAtha le iMdra ke svarga meM pahu.Nche, aura unhoMne naMdavana se parAjita vRRikSha ko ukhA.Da lAkara, satyabhAmA ke AMgana meM ropa diyA ",train_hindifullmale_01346
train_hindifullmale_01347_1600.wav," prahlAda kA vidyAbhyAsa karAne ke lie, hiraNya kashyapa ne, usako apane guruputra, chaNDa aura mArka ke hAtha sauMpa diyA ",train_hindifullmale_01347
train_hindifullmale_01348_1600.wav," unhoMne pratij~nA kI, ki bhArata desha kI dAsya shRRi.NkhalAoM ko to.Dane ke lie, ve apanA jIvana samarpita kareMge, evaM yuvakoM meM svataMtratA kI dIpti prajvalita kareMge ",train_hindifullmale_01348
train_hindifullmale_01349_1600.wav," san meM snAtaka banane ke bAda, iMglaiNDa meM kAnUna kI shikShA ke lie ve chune gaye ",train_hindifullmale_01349
train_hindifullmale_01350_1600.wav," ye adbhuta chamatkAra dekha, bhakta tanmaya ho jAte, aura ChoTe rAghavendra svAmI ko bheMTa chaढ़A dete ",train_hindifullmale_01350
train_hindifullmale_01351_1600.wav," isa kAraNa, jaMgala meM ba.DI dUra sthita, rAghava ke Ashrama meM loga kama Ane lage, aura adhikAMsha bhakta, sundara ke Ashrama meM jAne lage ",train_hindifullmale_01351
train_hindifullmale_01352_1600.wav," shIghra hI, vaha shaMkarana ke lie, eka snehila patnI, pitA ke lie eka karttavyaniShTha beTI, aura ChoTe shivana ke lie, eka mamatA mayI mA.N siddha huI ",train_hindifullmale_01352
train_hindifullmale_01353_1600.wav," sItA ko maiMne, puShpaka vimAna para, jisa para, rAma aura lakShmaNa savAra the, uttara kI ora jAte dekhA, aura rAvaNa, gannera phUla pahanakara, sAre sharIra para tela potakara, lAla kapa.De pahana kara, nashe meM chUra bhUmi para luढ़katA huA dikhAI diyA ",train_hindifullmale_01353
train_hindifullmale_01354_1600.wav," beTe, kyA laka.DI ke isa gaTThara ko uThA kara mere sira para rakha doge, eka pe.Da ke nIche baiThI eka buढ़iyA, yAmara se madada mAMgatI huI bolI ",train_hindifullmale_01354
train_hindifullmale_01355_1600.wav," DUmsa De forsesa, kayAmata senA ",train_hindifullmale_01355
train_hindifullmale_01356_1600.wav," ve pratyeka TIvI chainala para, logoM se apane nikaTa tama antarikSha yAna paka.Dne kI prArthanA kara rahe haiM ",train_hindifullmale_01356
train_hindifullmale_01357_1600.wav," pampA sarovara kA pAnI, svachCha aura nirmala thA ",train_hindifullmale_01357
train_hindifullmale_01358_1600.wav," koyaleM, kUka rahI thI ",train_hindifullmale_01358
train_hindifullmale_01359_1600.wav," una donoM ko, svachChanda ghUmatA dekha, sugrIva ne sochA, ki una donoM ko, bAlI ne usako mArane ke lie bhejA hai ",train_hindifullmale_01359
train_hindifullmale_01360_1600.wav," shavala nAmaka kAmadhenu ko bulAkara, usase kahA, bhakShya bhojya, lehya peya ke sAtha, saba ke lie, ShaDrasa bhojana kI vya vasthA karo ",train_hindifullmale_01360
train_hindifullmale_01361_1600.wav," yadi tumheM bala pradarshana kA itanA hI shauka hai, to kiShkindhA parvata para chalA jA ",train_hindifullmale_01361
train_hindifullmale_01362_1600.wav," ba.DI ba.DI shilAoM ko, sIMgo se uChAlane lagA, aura ga rajatA huA bolA, kauna hai bAlI, kidhara hai bAlI, kidhara hai vaha vAnara, nikala re vAnara, kahA.N ChipA hai, dekheM tumameM kitanA bhujabala hai ",train_hindifullmale_01362
train_hindifullmale_01363_1600.wav," lekina ronedhone yA jaMgala meM bha Takane se, bhayabhIta hone kI apekShA, ve sUryodaya kI bhavyatA, aura samudra kI lu ढ़katI svarNima laharoM ko dekha kara, mugdha hone lage ",train_hindifullmale_01363
train_hindifullmale_01364_1600.wav," yaha vaha samaya thA, jaba briTisha IsTa iMDiyA kaMpanI, eka eka karake bhArata ke ChoTe ChoTe rAjyoM ko, kisI na kisI bahAne, apane adhIna karatI jA rahI thI ",train_hindifullmale_01364
train_hindifullmale_01365_1600.wav," jagadIshapura bhI, unakI giddha dRRiShTi se bacha nahIM pAyA ",train_hindifullmale_01365
train_hindifullmale_01366_1600.wav, usakI vyUha rachanA aura gorillA paddhati anokhI thI ,train_hindifullmale_01366
train_hindifullmale_01367_1600.wav," iNDiyana myUTinI ke lekhaka, karnala sI bI melasana ke anusAra, gavarnara janarala, laॉrDa kainiMga, isa bAta se AtaMkita the, ki shera ne apanA jaba.DA bahuta phailA liyA hai ",train_hindifullmale_01367
train_hindifullmale_01368_1600.wav," laॉrDa kainiMga ne, bhAratIya senA ke visheShaj~na, laॉrDa mArka kera ko, turanta ajimagaढ़ mArcha karane, tathA aparAjeya bUढ़e shera ko piMja.De meM banda karane kA hukma diyA ",train_hindifullmale_01368
train_hindifullmale_01369_1600.wav," lAkhoM loga, roma meM prArthanA gharoM kI dIvAroM, tathA bhItarI ChatoM para, aura ajAyaba gharoM meM usakI kRRitiyo ko ba.De dhyAna se dekhate haiM, aura usakI utkRRiShTatA para, chamatkRRita raha jAte haiM ",train_hindifullmale_01369
train_hindifullmale_01370_1600.wav," satyabhAmA ruShTa hokara bolI, pitAjI, mujhase bhI baढ़kara yaha shamaMtaka maNi, Apake lie pyArA hai ",train_hindifullmale_01370
train_hindifullmale_01371_1600.wav," bahuta kuCha kahane ke bAda bhI, keshava ko Cho.Dane se, kotavAla ne jaba inakAra kiyA, taba prajvala ne DaTakara usakA virodha kiyA ",train_hindifullmale_01371
train_hindifullmale_01372_1600.wav," svargIya DaॉkTara harIndranAtha chaTTopAdhyAya ne, yaha taba likhA, jaba sAla pahale, merI priya kahAnI shRRiMkhalA meM prakAshita karane ke lie, chandAmAmA ke nimantraNa para, apanI kahAnI bhejI thI ",train_hindifullmale_01372
train_hindifullmale_01373_1600.wav," apanI bahana sarojinI nAyaDU ke samAna hI, labdha pratiShTha, harIndranAtha raMgamaMcha ke kalAkAra, chitrakAra, aura vaktA the ",train_hindifullmale_01373
train_hindifullmale_01374_1600.wav," inakI koI aupachArika upAdhi nahIM hote hue bhI, kaimbrija vishvavidyAlaya ne, inheM pI echa DI upAdhi ke lie shodha karane kI svIkRRiti de dI thI ",train_hindifullmale_01374
train_hindifullmale_01375_1600.wav," kuCha adhyApako ne, ise pasanda nahIM kiyA, jaise chauthI kakShA ke klAsa TIchara, mipAtro ",train_hindifullmale_01375
train_hindifullmale_01376_1600.wav," rAjya kI paramparA ke anusAra, janatA ke AshIrvAda pAne ke lie jaba hama nikale, taba sudhAma nAmaka eka daridra bAlaka, apanI ekamAtra paTiyA, yuvarAja ko dene ke lie lAlAyita thA ",train_hindifullmale_01376
train_hindifullmale_01377_1600.wav," usake durvyavahAra ko jAnate hue bhI, usase vivAha rachAnA kyA, anuchita nahIM thA, yA ",train_hindifullmale_01377
train_hindifullmale_01378_1600.wav," kabhI kabhI ve, kazAka parikarto parikartAo ke hIroza, alDara kosejhirenshI aura sundara kArAshasha kI taraha bhI sajate haiM ",train_hindifullmale_01378
train_hindifullmale_01379_1600.wav," isa roshanI meM, jIvadatta ne suraMga mArga ko, su spaShTa rUpa se dekhA, aura kahA, khaDga, hamane Galata samajhA thA, ki vaha bila ChoTA hai ",train_hindifullmale_01379
train_hindifullmale_01380_1600.wav," bhe.Diyo kI chaTTAna se agara, tuma donoM eka ha़fte ke aMdara bacha nikale, aura isa suraMga mArga taka pahu.Ncha sake, to guru bhallUka kI sevA meM, apanI zindagiyA.N kATa pAoge ",train_hindifullmale_01380
train_hindifullmale_01381_1600.wav," rAjA sharanidhi ne, nakha se shikha taka, use Gaura se dekhA, aura Ashcharya bhare svara meM usase pUChA, jAna sakatA hU.N Apa kauna haiM, maiM isa gaM dharva kI patnI hU.N ",train_hindifullmale_01381
train_hindifullmale_01382_1600.wav," bAyeM paira kA unakA aMgUThA, rakta sikta ho gayA ",train_hindifullmale_01382
train_hindifullmale_01383_1600.wav," usane turaMta yaha rishtA svIkAra kara liyA, aura eka hafte ke aMdara hI, binA kisI kI jAnakArI ke, bhUShaNa ke ghara meM hI sItA, aura goviMda ke milane kA prabaMdha kiyA ",train_hindifullmale_01383
train_hindifullmale_01384_1600.wav," kahAnI samApta karane ke bAda, dAdI ne kahA, dekhA bachcho, dhokhebAza shyAma para kyA guzarA, vaha khuda eka dhokhebAza ke chaMgula meM phaMsa gayA ",train_hindifullmale_01384
train_hindifullmale_01385_1600.wav," usa hAlata meM, maMtriyo ne mahArAnI ke pAsa jAkara nivedana kiyA, mahArAnI jI, hamAre paTTa, hAthI kA la.DAI meM maidAna meM pravesha karane para hI, hamArI vijaya ho sakatI hai, lekina mahArAjA ke svargavAsa ke dina se lekara, paTTa, hAthI khAnApInA va nIMda ko bhI, taja kara dukha meM DUbA huA hai ",train_hindifullmale_01385
train_hindifullmale_01386_1600.wav," shikShikAH, agara maiM tumheM do kutte, aura do kutte, aura do aura kutte detI hU.N, to tumhAre pAsa, kitane kutte ho.Nge ",train_hindifullmale_01386
train_hindifullmale_01387_1600.wav," aba amarakosha sahita, kitane hI graMtho kA adhyayana, tuma pA.Ncho ne ba.DI hI khUbI ke sAtha kiyA ",train_hindifullmale_01387
train_hindifullmale_01388_1600.wav," usakA suhAga shAshvata ho, isakA usane devI se varadAna pAyA thA ",train_hindifullmale_01388
train_hindifullmale_01389_1600.wav," dhavalA ne, trasta pati ko DhAढ़sa baMdhAyA, aura prApta varadAna ke bAre meM, usase kahate hue pUChA, ki isa durghaTanA kA kAraNa kyA hai ",train_hindifullmale_01389
train_hindifullmale_01390_1600.wav," tyohAra vo chAhe jahA.N ke ho, hameshA AshA, khushiyA.N, aura samRRiddhi lekara Ate haiM ",train_hindifullmale_01390
train_hindifullmale_01391_1600.wav," ve chaMdramAsa ke veM dina, kaI parivAra, lAbA daliyA banAte haiM, jo glUTinasa chAvala, juvAra, jaॉbsa, Tiyarsa ke bIja, jujube jha.Daberiyo, kamala ke bIja, sema laॉngana, aura ziMgako se banA, bahuta svAdiShTa daliyA hotA hai ",train_hindifullmale_01391
train_hindifullmale_01392_1600.wav," bAgha kI, tho.DI sI mU.NCha haiM, bhare nyAnI lekina, yaha to a sambhava hai, manuShya kI prakRRiti ko badalane se, adhika a sambhava nahIM ",train_hindifullmale_01392
train_hindifullmale_01393_1600.wav," saudAminI, yaha sochakara bahuta Kusha huI, ki vighneshvara kI kRRipA se, usakI sAsa kA hRRidaya pari vartana ho gayA hai ",train_hindifullmale_01393
train_hindifullmale_01394_1600.wav," maMtharA, apane kuba.De ko Dhote, mana hI mana gunagunAte chalI jA rahI thI ",train_hindifullmale_01394
train_hindifullmale_01395_1600.wav," shIghra, shIghra hI pulisa, laॉkahIDa kArakhAne ke karmachAriyoM kI rikADarsa kI, pa.DavAla karane lage ",train_hindifullmale_01395
train_hindifullmale_01396_1600.wav," usane dekhA, ki koI apane sara para, tauliyA DAle, pe.Do kI oTa meM se chalA jA rahA hai ",train_hindifullmale_01396
train_hindifullmale_01397_1600.wav," eka ne kahA, hamAre gA.Nva meM, tulasI ke paudhe nahIM haiM, kyA maiM unake badale, AMvale ke patte khA sakatA hU.N, eka aura ne kahA, merI smaraNa shakti kamazora hai ",train_hindifullmale_01397
train_hindifullmale_01398_1600.wav," jaba usakA nirmANa pUrA hone jA rahA thA, taba eka aise baढ़I kI zarUrata A pa.DI, jo bhavana ke aMdara, kATha ko ChIlakara, suMdara rUpa se alaMkAra kare ",train_hindifullmale_01398
train_hindifullmale_01399_1600.wav," pyAsa ke mAre, vaha eka sarovara DhU.Nढ़ rahA thA, to usane achAnaka, mano harI ko dekhA ",train_hindifullmale_01399
train_hindifullmale_01400_1600.wav," mu.Dane para usane dekhA, ki eka AdamI, eka uja.De kue.N ke bAhara kha.DA hai, aura giDagiDA rahA hai, mahAshaya, merA beTA kue.N meM gira gayA ",train_hindifullmale_01400
train_hindifullmale_01401_1600.wav," sainiko se usane pUChA, ki isane kyA aparAdha kiyA, prabhu, AbhUShaNo ke vyApArI, puNyagupta ke ghara meM, seMda lagAte samaya yaha paka.DA gayA ",train_hindifullmale_01401
train_hindifullmale_01402_1600.wav," ratnAkara ne sochA, ki shAyada usakI bahU pAgala hai, para shIlavatI kahatI hI gaI, kuCha dina pUrva, arddha rAtri ke samaya, eka mAdA siyAra chillA rahI thI, ki nadI meM eka aurata kI lAsha bahI jA rahI hai ",train_hindifullmale_01402
train_hindifullmale_01403_1600.wav," phira, sabhI bachchoM ko, nae sAla ke upahAra svarUpa, lAla kAgaza meM lapeTakara paise die jAte haiM ",train_hindifullmale_01403
train_hindifullmale_01404_1600.wav," isake alAvA, DaMpaliMga kA AkAra, prAchIna chIna ke, sone ke iMgoTa jaisA hotA hai ",train_hindifullmale_01404
train_hindifullmale_01405_1600.wav," nArada sarasvatI se bole, he mAtA vAgdevI, na mAlUma Apa jagata ke kalyANa ke hetu, maMtharA ke muMha se kaise vachana prakaTa karavAyeMgI, yaha saba, ApakI kRRipA para hI nirbhara hai ",train_hindifullmale_01405
train_hindifullmale_01406_1600.wav," pramatha gaNo ke pramukha vyakti, bhRRiMgIshvara, shRRiMgIshvara, chaMDIshvara, aura naMdIshvara ne isakA virodha kiyA ",train_hindifullmale_01406
train_hindifullmale_01407_1600.wav," kuCha logoM ke hAthoM meM, ha.NsiyA.N, hathau.De, talavAra, karauta, CheniyA.N Adi thIM, to kuCha loga, vINA, mRRidaMga, muralI, aura DafaliyA.N bajA rahe the ",train_hindifullmale_01407
train_hindifullmale_01408_1600.wav," Afata kyA, tuma gulAba puShpo se ju.De kAMTo kA, zikra kara rahe ho, kAMTe, gulAba puShpo ke sahaja kavacha haiM ",train_hindifullmale_01408
train_hindifullmale_01409_1600.wav," mukhya tayA a.Dosa pa.Dosa ke rAjA, bhaya ke kAraNa, athavA IrShyAvasha, Apako padachyuta karane kI tAqa meM haiM ",train_hindifullmale_01409
train_hindifullmale_01410_1600.wav," DaॉkaTara, apane sevako ke dvArA, usake hAtha baMdhavA diye, isake bAda, use eka godAma meM Dhakela kara, usake Age, eka hazAra gannoM vAlA baMDala DalavA diyA ",train_hindifullmale_01410
train_hindifullmale_01411_1600.wav," anAvashyaka hI hastakshepa kiyA, to tumheM bhI jela meM ThU.Nsa dU.NgA, kotavAla ne krodha bhare svara meM kahA ",train_hindifullmale_01411
train_hindifullmale_01412_1600.wav," varapakSha kA buzurga samajhakara, gorakha prasAda ne, usakI ba.DI Ava bhagata kI ",train_hindifullmale_01412
train_hindifullmale_01413_1600.wav," kahAnI, saMnyAsiyo ke eka samUha ke bAre meM hai, jo briTisha sarakAra ke viruddha, ShaDyantra rachane ke lie, gupta rUpa se milate haiM ",train_hindifullmale_01413
train_hindifullmale_01414_1600.wav," bhAratIya rAShTrIya kAMgresa ke sitambara meM Ayojita, banArasa vArShika sammelana meM, kavi, rabIndranAtha Taigora ne, kavitA ko saMgIta baddha kiyA thA, aura ise svayaM gAyA thA ",train_hindifullmale_01414
train_hindifullmale_01415_1600.wav," lekina kyA Apako mAlUma hai, ki muftasaura UrjA ke rUpa meM, prachura, aura akhaNDa rUpa se upalabdha yaha srota, kitanA shaktishAlI hai ",train_hindifullmale_01415
train_hindifullmale_01416_1600.wav," Aja kala kI duniyA meM, UrjA kI khapata atyadhika ho gaI hai, aura isake grIna hAusa prabhAva jaise pariNAma, hamAre isa graha ke astitva ke lie, khatarA bana gae haiM ",train_hindifullmale_01416
train_hindifullmale_01417_1600.wav," usake bAda, blAdimIra ne, usa seba se, bahuta rogiyoM kI chikitsA kI, aura use isameM, shata pratishata sa phalatA milI ",train_hindifullmale_01417
train_hindifullmale_01418_1600.wav," usa alaukika prANI ne kahA, aura eka dUsare viDiyo ke sAtha, vaha adRRishya ho gaI ",train_hindifullmale_01418
train_hindifullmale_01419_1600.wav," isa para una meMढ़ko meM se eka kaha rahA thA, ye kaue, jaise hameM ziMdA rahate nocha nocha kara khA rahe haiM, vaise hI pAMchAla rAjA, aura usakI saMtAna ko, dushmana nochakara khA jAye ",train_hindifullmale_01419
train_hindifullmale_01420_1600.wav," yaha DhiMढ़orA sunakara, sutanu ne sochA, vAha, yaha kitane Ashcharya kI bAta hai, maiM haDDI to.Da mehanata karU.N, to bhI tAMbe ke chAra sikke hAtha nahIM lagate ",train_hindifullmale_01420
train_hindifullmale_01421_1600.wav," usameM AshA jagI, ki ina phalo kI guThaliyo ko, zamIna meM gA.Da dU.N, to ve dekhate dekhate ba.De pe.Da ho jAyeMge, aura unake mIThe phala, maiM khA sakU.NgA ",train_hindifullmale_01421
train_hindifullmale_01422_1600.wav," kShIra sAgara se, chaMdra, lakShmI, kalpavRRikSha, kAmadhenu, airAvata hAthI, uchchaishravA gho.DA, surA nAmaka nashA, va uttejanA pradAna karane vAle peya, aura kitane hI padArtha utpanna hue ",train_hindifullmale_01422
train_hindifullmale_01423_1600.wav," tho.De dina bAda, shatadhvanu ne, pratikAra kI bhAvanA se, satrAjita ko mAra DAlA, aura shyamaMtaka maNi lekara, kRRitavarmA aura akrUra ke sAtha bhAga gayA ",train_hindifullmale_01423
train_hindifullmale_01424_1600.wav," aMgada, dvivida, mainda, jAmba vanta, manasa nala, aura senApati nIla, kAfI haiM ",train_hindifullmale_01424
